filename	photo	page_url	image_url_full	image_url_partial	page_title	iteration	language	labels	scrape_date	correction
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	http://www.vijaichina.com/sites/default/files/%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%8A%E0%B8%B8%E0%B8%A1%E0%B8%AA%E0%B8%A1%E0%B8%B1%E0%B8%8A%E0%B8%8A%E0%B8%B2%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%8A%E0%B8%B2%E0%B8%8A%E0%B8%99.pdf	x-raw-image:///630f8f81e709f54056bc0cee8019c9764a517009d66c0961f6bc452904074148	na	ªก”ƒºƒ—´Ÿ¬ À¬“´”ºƒ—´” - ศูนย์วิจัยยุทธศาสตร์ไทย-จีน	2	th=1.0	mao zedong declared the people's republic of china	2020-06-24 13:09:52	na
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	http://www.cas.cn/zt/jzt/fkzt/jnmzddc110zn/mzdsp/200312/t20031226_2671707.shtml	http://www.cas.cn/zt/jzt/fkzt/jnmzddc110zn/mzdsp/200312/W020091119371905601591.jpg	na	毛泽东生平简介----中国科学院	2	zh=0.999999999999841	mao zedong declared the people's republic of china	2020-06-24 13:09:52	True
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	http://www.81.cn/jsdj/2016-02/29/content_6933036.htm	http://www.81.cn/jsdj/attachement/jpg/site351/20160229/4437e6581af9183e34ca1a.jpg	na	毛泽东为什么要提出赶超战略- 中国军网 - 解放军报	2	zh=1.0	mao zedong declared the people's republic of china	2020-06-24 13:09:52	True
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	https://cabelkawan.jallet.org/linstant-vintage-lhistoire-de-la-chine-moderne-126556	https://cabelkawan.jallet.org/wordpress/wp-content/uploads/2019/05/Le-Pr%C3%A9sident-Mao-proclame-solennellement-la-fondation-de-la-r%C3%A9publique-populaire-de-Chine-le-1er-octobre-1949.jpg	na	L&#39;instant Vintage : l&#39;histoire de la Chine moderne - Cabel Kawan	2	fr=0.9999999929494641	mao zedong declared the people's republic of china	2020-06-24 13:09:52	True
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	http://teyuan.org/Html/News/2018/0925/6888.htm	na	http://teyuan.org/sys/manage/ewebeditor/UploadFile/201892594447108.jpg	李银桥回忆：开国大典前夜毛主席在做什么？ - 中国民主党派历史陈列馆	2	zh=1.0	mao zedong declared the people's republic of china	2020-06-24 13:09:52	True
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	https://zh-cn.facebook.com/45128917471/posts/10154944792037472/	na	https://lookaside.fbsbx.com/lookaside/crawler/media/?media_id=10154944782767472	纪念毛主席诞辰一百二十三年       - Hang Zhou da Sonia - Sede Unica ...	2	zh=1.0	mao zedong declared the people's republic of china	2020-06-24 13:09:52	na
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	http://www.mzdbl.com.cn/xin11.html	na	http://www.mzdbl.com.cn/xiangji/5/s5-03.gif	《毛泽东博览》 新增资料	2	zh=0.999999999282621	mao zedong declared the people's republic of china	2020-06-24 13:09:52	na
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	http://www.mzdbl.com.cn/xiangji/5/index.html	na	http://www.mzdbl.com.cn/xiangji/5/s5-03.gif	毛泽东像集目录5 - 毛泽东博览	2	zh=0.9999999999997491	mao zedong declared the people's republic of china	2020-06-24 13:09:52	na
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	http://www.sohu.com/a/252774716_715462	na	http://5b0988e595225.cdn.sohucs.com/images/20180909/6cdb8a8323ea4c999ea246cef8c276f8.jpeg	伟人的纪念| 丁建华、徐涛合诵：人民万岁_中国煤矿文工团 - 搜狐	2	zh=1.0	mao zedong declared the people's republic of china	2020-06-24 13:09:52	True
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	http://www.yzysg.com/film_festival_details.aspx?id=55	na	http://www.yzysg.com/Uploads/KindEditorUpload/KindEditorUploadImages/20160125/20160125182710_6803.jpg	伟大领袖毛主席 - 云志艺术馆	2	zh=0.9999999999813773	mao zedong declared the people's republic of china	2020-06-24 13:09:52	True
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AF%9B%E4%B8%BB%E5%B8%AD%E8%AF%9E%E8%BE%B0%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%87%8D%E8%AF%BB%E3%80%8A%E6%AF%9B%E9%80%89%E3%80%8B%23&featurecode=newtitle17	na	https://wx2.sinaimg.cn/orj360/006a5AJzgy1fyju34qve3j30dw0fqwf4.jpg	毛主席诞辰 - 微博	2	zh=0.999998731293674	mao zedong declared the people's republic of china	2020-06-24 13:09:52	True
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	http://vietnamese.cri.cn/721/2016/06/21/1s223667.htm	http://vietnamese.cri.cn/mmsource/images/2016/06/21/6efb2652ec3f44d3b75e25a9d21e787c.jpg	na	<b>Mao</b> Trạch Đông - Đài phát thanh quốc tế Trung Quốc - CRI	2	vi=1.0	mao zedong declared the people's republic of china	2020-06-24 13:09:52	True
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	https://xw.qq.com/cmsid/20171231A05ESA	na	https://inews.gtimg.com/newsapp_bt/0/2604466721/641	毛主席在开国大典穿的礼服哪去了？送给一老兵当退伍纪念 - 腾讯	2	zh=1.0	mao zedong declared the people's republic of china	2020-06-24 13:09:52	na
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AF%9B%E4%B8%BB%E5%B8%AD%E8%AF%9E%E8%BE%B0%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E6%AF%9B%E4%B8%BB%E5%B8%AD%E8%AF%9E%E8%BE%B0%23&featurecode=newtitle%E7%9C%8B%E8%B5%B7	na	https://wx2.sinaimg.cn/orj360/006a5AJzgy1fyju34qve3j30dw0fqwf4.jpg	毛主席诞辰 - 微博	2	zh=0.999998731293674	mao zedong declared the people's republic of china	2020-06-24 13:09:52	True
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	http://www.sohu.com/a/124527313_545357	na	http://img.mp.itc.cn/upload/20170117/2d70047b5db04df2a730a7c48231dcaa_th.jpg	生活环境的好坏并不能决定一个人有没有伟大的成就 - 搜狐	2	zh=1.0	mao zedong declared the people's republic of china	2020-06-24 13:09:52	True
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	http://share.wukongwenda.cn/answer/6663419721683042573/	na	http://p1.pstatp.com/large/1a08f000308b1720b748c	你觉得世界上最伟大的人物是谁？为什么？(中华历史说说的 ... - 悟空问答	2	zh=1.0	mao zedong declared the people's republic of china	2020-06-24 13:09:52	na
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	https://m.weibo.cn/search?containerid=231522type%3D1%26t%3D10%26q%3D%23%E6%AF%9B%E4%B8%BB%E5%B8%AD%E8%AF%9E%E8%BE%B0%23&luicode=10000011&lfid=231522type%3D1%26t%3D10%26q%3D%23%E9%87%8D%E8%AF%BB%E3%80%8A%E6%AF%9B%E9%80%89%E3%80%8B%23&featurecode=newtitle%E5%9C%A8%E7%9C%8B	na	https://wx2.sinaimg.cn/orj360/006a5AJzgy1fyju34qve3j30dw0fqwf4.jpg	毛主席诞辰 - 微博	2	zh=0.999998731293674	mao zedong declared the people's republic of china	2020-06-24 13:09:52	True
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	http://www.sdbing.net/forum.php?mod=viewthread&tid=16149	na	http://www.sdbing.net/data/attachment/forum/201609/11/084557e6kmhmp6k4qyy6om.jpg	[教育]中华人民共和国开国大典全纪录（字幕版） - 史海揭秘山东兵网	2	zh=1.0	mao zedong declared the people's republic of china	2020-06-24 13:09:52	True
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	https://today.line.me/th/article/%E0%B9%81%E0%B8%99%E0%B8%A7%E0%B8%84%E0%B8%B4%E0%B8%94%E0%B9%80%E0%B8%AB%E0%B8%A1%E0%B8%B2%E0%B9%80%E0%B8%88%E0%B9%8B%E0%B8%AD%E0%B8%95%E0%B8%87+%E0%B8%97%E0%B8%B3%E0%B9%84%E0%B8%A1%E0%B9%80%E0%B8%9E%E0%B8%A5%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B8%95%E0%B8%B4%E0%B8%88%E0%B8%B5%E0%B8%99%E0%B8%A2%E0%B8%B1%E0%B8%87%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%87+%E0%B8%88%E0%B8%B5%E0%B8%99%E0%B8%AD%E0%B8%A2%E0%B8%B9%E0%B9%88%E0%B9%83%E0%B8%99%E0%B8%8A%E0%B9%88%E0%B8%A7%E0%B8%87%E0%B8%AD%E0%B8%B1%E0%B8%99%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B8%A2%E0%B8%97%E0%B8%B5%E0%B9%88%E0%B8%AA%E0%B8%B8%E0%B8%94+%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B8%81%E0%B8%A5%E0%B8%B1%E0%B8%A7%E0%B8%A5%E0%B9%89%E0%B8%B2%E0%B8%AA%E0%B8%A1%E0%B8%B1%E0%B8%A2-yBW6lv	na	https://obs.line-scdn.net/0hQG4P70jqDmgJKSaIG9RxPzN_DQc6RR1rbR9fa1VHUFxwEE8-Yh8RBiorUlAsTkk2ZxhGDy4vFVl3S0s7MkcR/w580	แนวคิดเหมาเจ๋อตง ทำไมเพลงชาติจีนยังร้อง &quot;จีนอยู่ในช่วงอันตรายที่สุด&quot; ไม่ ...	2	th=1.0	mao zedong declared the people's republic of china	2020-06-24 13:09:52	na
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	http://www.128128.com/cn/mzdzlg/zpyy/mzdzp/jfzz/1470.html	http://www.128128.com/upfile/image/20140812/20140812110729042904.jpg	na	1949年10月1日，毛泽东在开国大典上 - 毛主教	2	zh=0.999999999999986	mao zedong declared the people's republic of china	2020-06-24 13:09:52	True
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	https://poreia.net/tags/%CF%80%CE%BF%CE%BB%CE%B9%CF%84%CE%B9%CF%83%CF%84%CE%B9%CE%BA%CE%AE-%CE%B5%CF%80%CE%B1%CE%BD%CE%AC%CF%83%CF%84%CE%B1%CF%83%CE%B7	na	https://poreia.net/sites/default/files/styles/medium_article/public/field/image/mao_0.jpg?itok=Br4d_a8H	πολιτιστική επανάσταση | poreia.net	2	el=1.0	mao zedong declared the people's republic of china	2020-06-24 13:09:52	True
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	http://www.yidianzixun.com/article/0Kw2hFQ6	na	http://ib11.go2yd.com/image.php?url=0Kw2hFJdwb	【消防往事】毛泽东与毛泽东时代的消防【一点资讯】	2	zh=1.0	mao zedong declared the people's republic of china	2020-06-24 13:09:52	na
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	http://www.mzdbl.cn/gushi/gushi5/dadian.html	na	http://www.mzdbl.cn/xiangji/5/5-03.jpg	回顾开国大典	2	zh=0.9998627135485654	mao zedong declared the people's republic of china	2020-06-24 13:09:52	True
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	https://www.mirrormedia.mg/story/20191211cul004/	https://www.mirrormedia.com.tw/assets/images/20191211175811-4ff70c1250896ee2298b1f20adb5f90f-mobile.jpg	na	【廖偉棠書評】1949，如何旁觀他人的痛苦——評《迅猛的力量》	2	zh=0.9999999999994131	mao zedong declared the people's republic of china	2020-06-24 13:09:52	True
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	https://poreia.net/tags/%CE%BC%CE%AC%CE%BF-%CF%84%CF%83%CE%B5%CF%84%CE%BF%CF%8D%CE%BD%CE%B3%CE%BA	na	https://poreia.net/sites/default/files/styles/medium_article/public/field/image/mao_0.jpg?itok=Br4d_a8H	Μάο Τσετούνγκ | poreia.net	2	el=1.0	mao zedong declared the people's republic of china	2020-06-24 13:09:52	True
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	https://www.dcdapp.com/ugc/article/1646381375382535	na	http://p9-tt.byteimg.com/img/tos-cn-i-0022/44cfe897684f470ebd45c23eca154ee9~tplv-shrink:331:450.jpeg?from=post	一代伟人毛主席他是革命家，是战士，是诗人；他有万般豪情，也有千般 ...	2	zh=1.0	mao zedong declared the people's republic of china	2020-06-24 13:09:52	True
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	http://qdcypf.com/q-482075.html	na	http://p1.pstatp.com/large/pgc-image/429fe15b8f1c4a9fbf3889ede0a768e0	能文能武的人，第一个你会想到谁，说说他（她）的代表作或事件？ - 时 ...	2	zh=1.0	mao zedong declared the people's republic of china	2020-06-24 13:09:52	na
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	https://today.line.me/th/article/%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%A5%E0%B9%88%E0%B8%99%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B8%AA%E0%B8%B0%E0%B8%AA%E0%B8%A1%E0%B9%83%E0%B8%99%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B9%88%E0%B9%80%E0%B8%88%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B8%8A%E0%B8%99%E0%B8%8A%E0%B8%B1%E0%B9%89%E0%B8%99%E0%B8%AA%E0%B8%B9%E0%B8%87%E0%B8%AA%E0%B8%A1%E0%B8%B1%E0%B8%A2%E0%B8%A3%E0%B8%B1%E0%B8%8A%E0%B8%81%E0%B8%B2%E0%B8%A5%E0%B8%97%E0%B8%B5%E0%B9%88+5-e9293Z	na	https://obs.line-scdn.net/0hnP0V48kkMX8NLxmfIYFOKDd5MhA-QyJ8aRlgfFFBb0t0FnAqMR52ES4raB1zGXYhYxl6ES8tKk5zTXQsOB12/w580	ของเล่นของสะสมในหมู่เจ้านายชนชั้นสูงสมัยรัชกาลที่ 5 - LINE Today	2	th=1.0	mao zedong declared the people's republic of china	2020-06-24 13:09:52	na
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	https://www.dcdapp.com/ugc/article/1654036169124876	na	http://p6-tt.byteimg.com/img/tos-cn-i-0022/51f5fdcdbb0d47c6880e1f7017f03188~noop_452x512.jpeg?from=post	东方红，太阳升，中国出了个毛泽东。他为人民谋幸福，呼儿嗨哟，他是 ...	2	zh=1.0	mao zedong declared the people's republic of china	2020-06-24 13:09:52	True
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	https://guineemail.com/les-jeux-video-un-autre-domaine-ou-la-censure-chinoise-selargit/	na	https://guineemail.com/wp-content/uploads/2019/10/republique-populaire-de-chine-de-mao-a-maintenant-nouvelles-320x180.jpg	Une vidéo révèle l&#39;emplacement du siège de la chaîne de piratage ...	2	fr=0.9999999999998133	mao zedong declared the people's republic of china	2020-06-24 13:09:52	True
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	https://www.wukong.com/question/6666760476195553550/	na	http://p1.pstatp.com/large/tos-cn-i-0022/95a9b7b1608447ebbdd01729442fc238	你生命中最重要的人是谁？-悟空问答	2	zh=1.0	mao zedong declared the people's republic of china	2020-06-24 13:09:52	na
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	https://www.asriran.com/fa/news/142736/%D9%85%D8%B4%D9%87%D9%88%D8%B1%D8%AA%D8%B1%DB%8C%D9%86-%D8%B9%DA%A9%D8%B3%E2%80%8C%D9%87%D8%A7%D9%89-%D8%AA%D8%A7%D8%B1%DB%8C%D8%AE%D9%89-%D8%AC%D9%87%D8%A7%D9%86-%D8%B9%D9%83%D8%B3	na	http://cdn.asriran.com/files/fa/news/1389/8/6/154351_800.jpg	مشهورترین عکس‌هاى تاریخى جهان (+عكس) - عصرایران	2	fa=0.999999995006261	mao zedong declared the people's republic of china	2020-06-24 13:09:52	True
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	http://www.1688.com/huo/b-BFAAB9FAB4F3B5E4BBAD.html	na	http://g-search1.alicdn.com/img/bao/uploaded/i2/357346265/O1CN01VY4CUj1w9PqB0oJO5_!!0-item_pic.jpg_300x300.jpg	【开国大典画】开国大典画品牌、价格- 阿里巴巴	2	zh=0.9999999967281912	mao zedong declared the people's republic of china	2020-06-24 13:09:52	True
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	https://poreia.net/tags/%CE%BB%CE%B1%CF%8A%CE%BA%CE%AE-%CE%B4%CE%B7%CE%BC%CE%BF%CE%BA%CF%81%CE%B1%CF%84%CE%AF%CE%B1-%CF%84%CE%B7%CF%82-%CE%BA%CE%AF%CE%BD%CE%B1%CF%82	na	https://poreia.net/sites/default/files/styles/medium_article/public/field/image/mao_0.jpg?itok=Br4d_a8H	Λαϊκή Δημοκρατία της Κίνας | poreia.net	2	el=1.0	mao zedong declared the people's republic of china	2020-06-24 13:09:52	True
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	https://2020news.ge/index.php/%E1%83%A1%E1%83%98%E1%83%90%E1%83%AE%E1%83%9A%E1%83%94%E1%83%94%E1%83%91%E1%83%98/item/35842-	na	http://www.tabula.ge/files/styles/tab_content_fullwidth/public/born.jpg?itok=8qzIWuw_	როგორ იწრთობოდა ჩინეთის პოლიტიკური სისტემა - მაო ...	2	ka=1.0	mao zedong declared the people's republic of china	2020-06-24 13:09:52	True
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	http://www.2020news.ge/index.php/%E1%83%A1%E1%83%98%E1%83%90%E1%83%AE%E1%83%9A%E1%83%94%E1%83%94%E1%83%91%E1%83%98/item/35842-%E1%83%A0%E1%83%9D%E1%83%92%E1%83%9D%E1%83%A0-%E1%83%98%E1%83%AC%E1%83%A0%E1%83%97%E1%83%9D%E1%83%91%E1%83%9D%E1%83%93%E1%83%90-%E1%83%A9%E1%83%98%E1%83%9C%E1%83%94%E1%83%97%E1%83%98%E1%83%A1-%E1%83%9E%E1%83%9D%E1%83%9A%E1%83%98%E1%83%A2%E1%83%98%E1%83%99%E1%83%A3%E1%83%A0%E1%83%98-%E1%83%A1%E1%83%98%E1%83%A1%E1%83%A2%E1%83%94%E1%83%9B%E1%83%90-%E1%83%9B%E1%83%90%E1%83%9D-%E1%83%AB%E1%83%94%E1%83%93%E1%83%A3%E1%83%9C%E1%83%98%E1%83%93%E1%83%90%E1%83%9C-%E1%83%A1%E1%83%98-%E1%83%AB%E1%83%98%E1%83%9C%E1%83%9E%E1%83%98%E1%83%9C%E1%83%90%E1%83%9B%E1%83%93%E1%83%94	na	http://www.tabula.ge/files/styles/tab_content_fullwidth/public/born.jpg?itok=8qzIWuw_	როგორ იწრთობოდა ჩინეთის პოლიტიკური სისტემა - მაო ...	2	ka=1.0	mao zedong declared the people's republic of china	2020-06-24 13:09:52	True
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	https://www.asriran.com/fa/news/142694/%D9%85%D8%B4%D9%87%D9%88%D8%B1%D8%AA%D8%B1%DB%8C%D9%86-%D8%B9%DA%A9%D8%B3%E2%80%8C%D9%87%D8%A7%D9%89-%D8%AA%D8%A7%D8%B1%DB%8C%D8%AE%D9%89-%D8%AC%D9%87%D8%A7%D9%86-%D8%B9%D9%83%D8%B3	na	http://cdn.asriran.com/files/fa/news/1389/8/6/154351_800.jpg	مشهورترین عکس‌هاى تاریخى جهان (+عكس) - عصرایران	2	fa=0.999999995006261	mao zedong declared the people's republic of china	2020-06-24 13:09:52	True
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	https://wemp.app/posts/12031303-dbe6-4e6c-8448-86e2e860b58f?utm_source=latest-posts	na	http://mmbiz.qpic.cn/mmbiz_jpg/FkVh61I7IeglKQERyq4gYQVGI9MBvP3OZvthvCjdcgq5ZanHkrmJXeiaKmAnMDdLgwToRnlAE0H280GxDibicF6VQ/0?wx_fmt=jpeg	实力派歌手张也演唱《小桥流水》，好听! - 怀旧老歌100首| 微信公众号 ...	2	zh=0.9999999999999998	mao zedong declared the people's republic of china	2020-06-24 13:09:52	True
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	https://baike.baidu.com/pic/%E4%B8%AD%E5%B1%B1%E8%A3%85/113127/0/caef76094b36acaf8aea714c7cd98d1001e99c7c	na	https://gss0.bdstatic.com/-4o3dSag_xI4khGkpoWK1HF6hhy/baike/c0%3Dbaike72%2C5%2C5%2C72%2C24/sign=172c62d1f8198618554ae7d62b844516/caef76094b36acaf8aea714c7cd98d1001e99c7c.jpg	中山装图片_百度百科	2	zh=0.9999999375158543	mao zedong declared the people's republic of china	2020-06-24 13:09:52	na
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	https://m.77fanwen.com/mingrenyulu/7/23.html	na	https://image.77fanwen.com/allimg/140222/1-140222003554.jpg	毛泽东关于阶级和阶级斗争的经典语录分享_毛主席语录 - 励志语录	2	zh=1.0	mao zedong declared the people's republic of china	2020-06-24 13:09:52	True
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	https://www.pokebip.com/fora/viewtopic.php?t=28916&start=7800	na	https://www.pokebip.com/fora/download/file.php?avatar=21028_1450901449.jpeg	Votre Petit Bonheur du Jour 12.0 : Because I&#39;m Happy - Page 391 ...	2	fr=0.999999997632566	mao zedong declared the people's republic of china	2020-06-24 13:09:52	True
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	https://www.pokebip.com/fora/viewtopic.php?t=36&start=3600	na	https://www.pokebip.com/fora/download/file.php?avatar=21028_1450901449.jpeg	Manga, Comics, BD francobelges [spoil inside !] - Page 181 ...	2	zu=0.61629628085148	mao zedong declared the people's republic of china	2020-06-24 13:09:52	True
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	https://wemp.app/posts/97728224-e4a4-4685-804d-b17b6421b6c3	na	http://mmbiz.qpic.cn/mmbiz_jpg/FkVh61I7IeglKQERyq4gYQVGI9MBvP3OZvthvCjdcgq5ZanHkrmJXeiaKmAnMDdLgwToRnlAE0H280GxDibicF6VQ/0?wx_fmt=jpeg	你听过京剧《白毛女》吗？京剧《白毛女》全集来了，快来欣赏！ - 怀旧老 ...	2	zh=0.9999993014895335	mao zedong declared the people's republic of china	2020-06-24 13:09:52	True
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	https://wemp.app/posts/fb1a9191-8416-431f-8018-17d04e5494df	na	https://mmbiz.qpic.cn/mmbiz_jpg/FkVh61I7IeglKQERyq4gYQVGI9MBvP3OZvthvCjdcgq5ZanHkrmJXeiaKmAnMDdLgwToRnlAE0H280GxDibicF6VQ/0?wx_fmt=jpeg	王二妮和京剧大师、北大荒知青“歌后”《白毛女》太赞了- 怀旧老歌100首 ...	2	ja=0.7250023465626986	mao zedong declared the people's republic of china	2020-06-24 13:09:52	True
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	https://wemp.app/posts/e8ba3fe8-6d39-45f4-a144-fcbf208050f7	na	http://mmbiz.qpic.cn/mmbiz_jpg/FkVh61I7IeglKQERyq4gYQVGI9MBvP3OZvthvCjdcgq5ZanHkrmJXeiaKmAnMDdLgwToRnlAE0H280GxDibicF6VQ/0?wx_fmt=jpeg	76岁杨春霞再唱现代京剧《杜鹃山》，恍如昨日、宝刀不老！ - 怀旧老歌 ...	2	zh=0.8097632756312454	mao zedong declared the people's republic of china	2020-06-24 13:09:52	True
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	https://www.wukong.com/answer/6503436736155091214/	na	http://p1.pstatp.com/large/2b2940000867db424b7a9	中国古代十大战神是谁？(帅哥天皓的回答，15赞 - 悟空问答	2	zh=1.0	mao zedong declared the people's republic of china	2020-06-24 13:09:52	na
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	https://m.1688.com/huo/b-C3ABD6F7CFAFD3EFC2BCD0C5B7E2.html	na	https://g-search1.alicdn.com/img/bao/uploaded/i2/357346265/O1CN01VY4CUj1w9PqB0oJO5_!!0-item_pic.jpg_300x300.jpg	【毛主席语录信封】毛主席语录信封品牌、价格- 阿里巴巴	2	zh=1.0	mao zedong declared the people's republic of china	2020-06-24 13:09:52	True
D:/react-data/iconic\Mao\Mao_2\e78004f8-b60a-11ea-b89e-b0359fc72c2e_20200624-1109.json	Mao	https://poreia.net/tags/%CE%BA%CE%B9%CE%BD%CE%AD%CE%B6%CE%B9%CE%BA%CE%B7-%CE%B5%CF%80%CE%B1%CE%BD%CE%AC%CF%83%CF%84%CE%B1%CF%83%CE%B7	na	https://poreia.net/sites/default/files/styles/medium_article/public/field/image/mao_0.jpg?itok=Br4d_a8H	κινέζικη επανάσταση | poreia.net	2	el=1.0	mao zedong declared the people's republic of china	2020-06-24 13:09:52	True
